POSTE;DATE;RR;DRR;TM;FXY;DXY;UM
75114001;20120526;0,0;0;22,0;6,1;80;41
75114001;20120527;0,0;0;21,5;5,2;310;54
75114001;20120528;0,0;0;20,1;5,9;310;59
75114001;20120529;0,0;0;20,6;4,9;10;56
75114001;20120530;0,6;75;20,0;5,1;260;60
75114001;20120531;0,0;0;17,9;5,2;310;67
75114001;20120601;0,0;0;18,3;4,0;310;68
75114001;20120602;14,3;255;21,9;4,4;140;60
75114001;20120603;4,6;108;17,2;6,5;200;77
75114001;20120604;0,0;20;13,4;6,2;280;74
75114001;20120605;1,4;287;13,8;4,0;170;68
75114001;20120606;0,2;21;17,3;7,5;240;70
75114001;20120607;11,3;162;17,6;8,0;230;74
75114001;20120608;3,6;126;15,9;7,4;210;67
75114001;20120609;0,0;4;14,5;6,0;240;61
75114001;20120610;5,2;413;14,9;5,2;160;77
75114001;20120611;0,0;37;15,7;5,6;250;73
75114001;20120612;4,0;266;13,5;5,2;310;81
75114001;20120613;1,2;60;13,3;4,4;320;75
75114001;20120614;6,0;222;16,9;4,7;110;67
75114001;20120615;3,6;420;17,2;7,0;200;78
75114001;20120616;2,8;212;16,3;5,6;200;80
75114001;20120617;15,8;122;17,6;5,0;240;58
75114001;20120618;0,0;0;16,1;6,6;260;72
75114001;20120619;3,8;403;16,7;4,6;50;72
75114001;20120620;1,2;40;19,5;3,8;20;67
75114001;20120621;9,1;105;19,0;8,5;240;73
75114001;20120622;0,0;0;17,3;7,4;210;60
75114001;20120623;0,0;0;17,1;4,6;190;59
75114001;20120624;8,0;530;14,8;6,4;200;81
75114001;20120625;2,4;239;16,8;4,1;240;66
75114001;20120626;0,4;96;18,7;2,8;140;80
75114001;20120627;0,0;0;22,4;4,1;110;72
75114001;20120628;0,6;64;25,3;7,1;190;66
75114001;20120629;0,0;20;19,5;5,7;210;64
75114001;20120630;0,0;0;19,6;6,5;250;63
75114001;20120701;0,0;0;17,7;6,3;240;55
75114001;20120702;0,0;4;19,6;5,3;230;51
75114001;20120703;0,0;0;20,4;4,0;220;63
75114001;20120704;0,2;46;23,2;5,4;210;59
75114001;20120705;4,4;202;19,1;4,9;240;76
75114001;20120706;10,4;59;17,1;6,1;190;77
75114001;20120707;17,2;536;17,3;6,7;190;84
75114001;20120708;0,2;14;17,5;6,7;220;77
75114001;20120709;0,0;0;19,3;4,7;260;66
75114001;20120710;0,4;38;17,8;6,3;240;65
75114001;20120711;1,8;115;16,3;6,0;250;68
75114001;20120712;10,8;682;15,5;6,7;250;79
75114001;20120713;13,0;618;15,3;5,8;250;87
75114001;20120714;5,5;56;16,4;7,4;240;75
75114001;20120715;0,8;39;15,7;5,8;290;64
75114001;20120716;0,0;0;17,7;6,8;240;62
75114001;20120717;0,0;0;20,8;5,5;240;59
75114001;20120718;0,0;7;22,0;6,9;240;56
75114001;20120719;0,0;7;18,2;6,1;250;61
75114001;20120720;0,4;19;17,4;5,1;310;62
75114001;20120721;0,0;0;17,4;5,9;350;59
75114001;20120722;0,0;0;19,5;3,9;10;51
75114001;20120723;0,0;1;21,9;4,8;40;42
75114001;20120724;0,0;0;23,9;4,4;60;44
75114001;20120725;0,0;1;26,0;4,7;40;46
75114001;20120726;0,0;1;26,9;4,3;50;44
75114001;20120727;4,2;336;24,0;4,8;290;65
75114001;20120728;0,0;0;20,6;6,4;310;65
75114001;20120729;1,6;159;16,4;6,4;210;65
75114001;20120730;0,0;0;16,2;3,8;190;70
75114001;20120731;0,0;0;20,0;4,7;210;57
75114001;20120801;0,0;6;22,9;6,1;260;58
75114001;20120802;0,0;6;20,7;5,9;240;59
75114001;20120803;0,0;5;19,5;8,0;210;65
75114001;20120804;1,0;17;20,5;4,9;170;60
75114001;20120805;2,2;215;17,6;4,5;190;77
75114001;20120806;0,0;0;18,0;7,3;240;66
75114001;20120807;0,0;0;18,1;3,9;230;60
75114001;20120808;0,0;0;21,0;3,8;40;56
75114001;20120809;0,0;0;21,9;4,3;360;60
75114001;20120810;0,0;0;21,8;4,7;50;48
75114001;20120811;0,0;0;22,2;4,2;100;47
75114001;20120812;0,0;1;21,3;5,5;250;60
75114001;20120813;0,0;0;21,4;4,1;210;63
75114001;20120814;0,0;38;21,4;3,9;80;66
75114001;20120815;0,0;0;22,6;8,3;240;57
75114001;20120816;0,0;0;21,2;4,5;210;53
75114001;20120817;0,0;0;25,4;4,4;150;44
75114001;20120818;0,0;0;28,9;4,1;130;42
75114001;20120819;0,0;6;28,6;5,0;170;50
75114001;20120820;0,0;0;24,8;4,8;320;60
75114001;20120821;0,0;0;24,1;7,0;320;58
75114001;20120822;0,0;0;19,6;5,8;310;57
75114001;20120823;0,0;3;20,5;4,7;10;51
75114001;20120824;0,6;104;19,4;4,8;260;65
75114001;20120825;0,0;0;19,5;8,0;230;63
75114001;20120826;0,0;0;19,1;6,8;240;58
75114001;20120827;0,0;11;22,1;5,5;170;45
75114001;20120828;0,0;0;21,9;5,4;240;49
75114001;20120829;0,0;0;21,1;6,3;220;53
75114001;20120830;2,2;35;17,6;6,2;310;65
75114001;20120831;0,0;0;14,9;6,5;310;56
75114001;20120901;0,0;0;16,0;4,8;360;52
75114001;20120902;0,4;4;18,0;4,5;320;67
75114001;20120903;0,0;5;18,4;4,4;20;77
75114001;20120904;0,0;;19,9;;;66
75114001;20120905;0,0;0;18,9;5,9;20;68
75114001;20120906;0,0;0;17,3;4,4;20;57
75114001;20120907;0,0;0;19,2;2,8;20;50
75114001;20120908;0,0;0;21,5;3,1;30;43
75114001;20120909;0,0;17;22,9;5,1;220;42
75114001;20120910;2,0;78;21,5;4,4;190;67
75114001;20120911;11,3;331;16,6;5,2;320;79
75114001;20120912;7,6;;14,6;6,3;260;65
75114001;20120913;0,2;;15,0;6,1;340;68
75114001;20120914;0,0;0;14,5;4,9;240;75
75114001;20120915;0,0;0;16,9;2,6;280;64
75114001;20120916;0,0;0;17,6;3,6;310;64
75114001;20120917;0,0;0;17,1;3,8;340;72
75114001;20120918;0,0;0;15,8;6,0;310;66
75114001;20120919;0,0;0;13,4;5,1;320;55
75114001;20120920;0,0;0;13,3;2,9;100;53
75114001;20120921;5,0;366;12,3;2,9;150;70
75114001;20120922;0,0;;14,2;3,6;10;66
75114001;20120923;3,4;166;17,2;6,2;190;72
75114001;20120924;6,4;295;16,5;9,6;240;77
75114001;20120925;0,0;36;14,0;6,9;210;76
75114001;20120926;9,6;;13,5;6,4;170;81
75114001;20120927;1,6;122;13,3;5,6;210;81
75114001;20120928;0,0;0;13,0;4,8;200;76
75114001;20120929;0,0;0;13,5;4,7;320;67
75114001;20120930;0,0;0;12,1;2,6;170;66
75114001;20121001;0,6;47;13,7;4,8;210;69
75114001;20121002;0,0;0;15,9;5,9;240;69
75114001;20121003;10,8;710;15,0;7,0;210;80
75114001;20121004;3,2;131;14,5;7,2;210;73
75114001;20121005;0,0;0;17,4;7,6;230;78
75114001;20121006;4,4;660;15,3;5,0;190;85
75114001;20121007;0,2;;13,4;5,2;10;70
75114001;20121008;5,0;606;13,9;3,6;140;89
75114001;20121009;8,8;386;14,8;4,3;310;88
75114001;20121010;1,2;140;13,2;3,2;70;90
75114001;20121011;14,2;240;15,5;4,4;240;91
75114001;20121012;0,2;57;13,2;7,7;250;70
75114001;20121013;8,0;279;9,7;5,4;200;87
75114001;20121014;7,6;484;8,1;4,9;30;89
75114001;20121015;1,2;186;9,8;5,4;230;73
75114001;20121016;0,4;79;11,5;5,5;180;78
75114001;20121017;3,4;286;13,4;5,1;150;84
75114001;20121018;6,5;;16,2;4,4;170;85
75114001;20121019;2,4;276;16,2;4,1;150;85
75114001;20121020;6,0;667;14,8;4,2;10;92
75114001;20121021;0,0;0;17,3;4,2;10;86
75114001;20121022;0,2;0;18,5;2,5;150;80
75114001;20121023;0,0;0;15,6;4,0;80;82
75114001;20121024;0,0;0;10,5;4,0;80;85
75114001;20121025;0,0;;11,7;3,9;140;82
75114001;20121026;0,0;;9,7;8,9;10;81
75114001;20121027;0,0;;4,6;8,8;350;70
75114001;20121028;1,4;240;6,2;4,0;350;68
75114001;20121029;0,0;0;8,3;4,3;210;76
75114001;20121030;0,0;;9,0;4,6;240;76
75114001;20121031;1,0;48;7,6;4,7;160;76
75114001;20121101;2,2;166;9,0;8,3;240;77
75114001;20121102;10,4;593;7,4;5,5;210;84
75114001;20121103;3,8;131;9,4;7,1;250;82
75114001;20121104;0,4;83;8,5;6,5;240;81
75114001;20121105;7,2;428;7,9;5,2;250;84
75114001;20121106;0,0;0;7,6;3,6;250;76
75114001;20121107;0,0;0;10,1;4,7;240;74
75114001;20121108;0,0;0;8,3;3,2;310;77
75114001;20121109;1,6;280;6,5;3,8;140;90
75114001;20121110;2,8;60;10,7;5,8;210;88
75114001;20121111;0,0;0;7,4;3,4;210;85
75114001;20121112;0,8;296;6,0;3,8;190;88
75114001;20121113;0,0;0;7,2;3,6;190;90
75114001;20121114;0,0;0;4,5;4,3;140;88
75114001;20121115;0,0;1;5,1;2,9;170;83
75114001;20121116;0,0;0;3,9;4,4;140;92
75114001;20121117;1,6;124;8,5;3,7;150;93
75114001;20121118;7,4;417;9,1;5,2;360;89
75114001;20121119;0,0;0;10,3;4,4;190;86
75114001;20121120;0,0;0;9,2;5,3;150;88
75114001;20121121;0,6;189;8,5;6,8;250;84
75114001;20121122;0,0;0;6,4;5,8;170;90
75114001;20121123;2,6;564;9,0;6,3;170;83
75114001;20121124;0,0;30;10,1;9,3;200;80
75114001;20121125;0,4;29;10,2;9,2;210;72
75114001;20121126;0,2;50;9,9;7,8;210;74
75114001;20121127;1,0;167;7,3;4,7;190;84
75114001;20121128;0,8;88;7,2;7,5;350;80
75114001;20121129;0,0;46;5,8;7,1;340;77
75114001;20121130;0,0;0;3,4;2,9;340;87
75114001;20121201;1,8;91;3,2;4,2;190;86
75114001;20121202;1,4;225;3,3;5,4;320;73
75114001;20121203;6,2;512;6,9;7,4;270;83
75114001;20121204;1,4;287;5,4;7,4;340;81
75114001;20121205;1,8;121;3,5;6,0;320;83
75114001;20121206;3,4;291;2,5;5,2;190;77
75114001;20121207;4,0;455;3,1;7,3;320;86
75114001;20121208;0,0;76;2,3;5,6;360;79
75114001;20121209;3,2;201;4,7;6,7;240;82
75114001;20121210;0,0;41;5,5;7,3;330;74
75114001;20121211;0,0;0;2,1;5,3;10;67
75114001;20121212;0,0;0;-0,9;4,3;120;72
75114001;20121213;0,2;212;1,1;4,8;150;83
75114001;20121214;16,1;551;8,5;8,1;200;87
75114001;20121215;7,4;111;9,2;6,8;220;82
75114001;20121216;0,8;94;8,7;5,7;200;81
75114001;20121217;7,2;208;7,7;7,2;260;80
75114001;20121218;0,2;92;7,8;5,1;290;76
75114001;20121219;9,8;915;6,4;5,2;120;79
75114001;20121220;5,1;459;7,6;5,5;170;91
75114001;20121221;0,2;53;8,1;4,1;230;85
75114001;20121222;11,0;510;9,8;8,2;170;89
75114001;20121223;0,0;0;13,5;7,2;210;79
75114001;20121224;1,0;145;11,0;5,5;200;79
75114001;20121225;0,2;28;10,5;9,0;210;75
75114001;20121226;3,4;238;9,5;8,8;210;77
75114001;20121227;1,0;189;9,8;8,8;260;74
75114001;20121228;0,0;190;9,6;5,2;200;86
75114001;20121229;1,4;95;10,6;7,8;200;75
75114001;20121230;0,0;0;8,4;7,0;210;74
75114001;20121231;8,2;509;9,1;7,5;200;80
75114001;20130101;1,8;137;7,6;5,9;190;81
75114001;20130102;0,8;231;6,6;4,0;210;80
75114001;20130103;0,2;149;9,7;4,7;310;91
75114001;20130104;0,0;122;9,8;3,7;320;84
75114001;20130105;0,0;49;9,0;4,4;320;84
75114001;20130106;0,0;4;7,9;3,3;340;83
75114001;20130107;0,0;0;7,2;3,2;160;79
75114001;20130108;0,0;0;4,7;3,5;190;86
75114001;20130109;1,6;474;4,6;3,5;190;88
75114001;20130110;1,6;454;7,4;4,5;350;90
75114001;20130111;0,6;153;5,6;6,1;330;80
75114001;20130112;0,6;245;4,5;4,2;150;87
75114001;20130113;0,8;237;3,3;6,0;350;85
75114001;20130114;4,2;486;-0,2;5,7;350;74
75114001;20130115;1,8;460;2,0;8,6;340;82
75114001;20130116;0,0;0;-1,1;5,2;10;68
75114001;20130117;0,0;0;-2,5;3,9;30;72
75114001;20130118;3,4;526;-2,6;5,3;120;79
75114001;20130119;1,8;528;-1,1;6,3;40;85
75114001;20130120;2,8;611;-1,7;5,8;360;86
75114001;20130121;2,4;710;1,0;4,1;120;89
75114001;20130122;0,4;319;1,6;4,5;110;90
75114001;20130123;0,0;0;3,2;3,0;200;86
75114001;20130124;0,0;1;0,7;4,9;360;82
75114001;20130125;0,0;0;-2,4;5,7;150;79
75114001;20130126;0,0;19;0,9;4,9;150;85
75114001;20130127;4,2;303;5,7;9,1;190;81
75114001;20130128;1,2;222;7,2;7,1;190;76
75114001;20130129;3,8;719;10,9;8,3;210;87
75114001;20130130;3,4;385;11,6;7,5;200;77
75114001;20130131;4,8;256;8,3;7,2;210;80
75114001;20130201;3,2;352;8,3;8,3;310;85
75114001;20130202;1,2;114;4,5;9,1;350;77
75114001;20130203;1,6;290;4,1;5,6;210;74
75114001;20130204;0,2;126;9,3;6,3;280;77
75114001;20130205;5,6;283;4,9;8,7;260;74
75114001;20130206;1,0;321;4,9;8,8;330;74
75114001;20130207;0,6;65;3,9;7,2;320;70
75114001;20130208;4,6;381;3,3;6,1;340;76
75114001;20130209;0,4;132;1,6;3,1;30;81
75114001;20130210;7,8;724;1,1;7,7;140;86
75114001;20130211;1,0;176;6,0;4,7;340;79
75114001;20130212;0,2;70;2,4;5,0;360;78
75114001;20130213;0,4;72;0,2;5,1;150;63
75114001;20130214;3,6;322;2,7;5,7;170;86
75114001;20130215;0,0;0;7,2;4,5;300;75
75114001;20130216;0,0;0;5,9;3,5;80;73
75114001;20130217;0,0;0;3,3;4,9;60;80
75114001;20130218;0,0;0;3,5;3,8;60;72
75114001;20130219;0,0;0;4,6;4,0;30;66
75114001;20130220;0,0;0;4,3;6,0;50;64
75114001;20130221;0,0;0;0,5;7,2;50;56
75114001;20130222;0,0;53;-0,8;7,3;30;60
75114001;20130223;0,0;314;-2,0;7,2;10;67
75114001;20130224;0,6;1256;0,1;7,0;350;79
75114001;20130225;4,2;952;1,1;5,8;10;88
75114001;20130226;1,2;247;2,7;6,2;20;78
75114001;20130227;0,0;33;3,0;5,5;10;87
75114001;20130228;0,0;23;2,4;3,9;30;80
75114001;20130301;0,0;0;3,2;6,5;40;75
75114001;20130302;0,0;0;2,5;4,9;30;67
75114001;20130303;0,0;0;3,8;5,0;40;67
75114001;20130304;0,0;0;7,2;4,8;140;64
75114001;20130305;0,0;7;11,1;5,5;160;53
75114001;20130306;0,4;216;12,3;3,4;140;60
75114001;20130307;1,2;374;11,5;3,7;200;83
75114001;20130308;4,4;273;11,1;6,2;260;86
75114001;20130309;0,0;0;11,9;3,7;270;71
75114001;20130310;2,6;354;6,4;5,5;10;80
75114001;20130311;10,2;868;1,5;7,0;40;89
75114001;20130312;6,2;1033;-2,1;7,2;10;88
75114001;20130313;0,0;0;-0,3;6,7;10;68
75114001;20130314;0,0;15;2,1;7,2;360;68
75114001;20130315;0,0;0;3,5;6,1;190;61
75114001;20130316;3,0;220;5,3;7,7;190;64
75114001;20130317;2,6;106;6,1;7,6;160;80
75114001;20130318;2,0;151;4,7;6,7;170;80
75114001;20130319;3,6;287;6,2;5,7;220;80
75114001;20130320;0,0;16;6,4;6,2;330;75
75114001;20130321;0,2;136;6,8;4,3;80;75
75114001;20130322;0,0;1;9,8;6,0;90;58
75114001;20130323;0,2;104;9,0;4,2;70;65
75114001;20130324;0,0;0;5,2;5,5;40;73
75114001;20130325;0,0;0;5,4;5,6;10;52
75114001;20130326;0,0;0;4,0;4,6;70;52
75114001;20130327;0,0;0;4,1;4,5;40;52
75114001;20130328;0,0;7;4,2;5,6;350;57
75114001;20130329;0,0;0;3,2;5,7;50;55
75114001;20130330;0,0;0;3,0;6,7;10;56
75114001;20130331;0,0;0;2,8;5,7;50;61
75114001;20130401;0,0;0;5,1;6,4;60;50
75114001;20130402;0,0;;5,8;6,4;10;44
75114001;20130403;1,0;;5,5;5,2;10;51
75114001;20130404;1,0;;5,5;6,7;50;61
75114001;20130405;0,0;2;5,8;6,9;10;60
75114001;20130406;0,0;0;5,4;6,0;10;63
75114001;20130407;0,0;0;7,2;4,6;110;52
75114001;20130408;2,9;188;8,1;3,9;200;58
75114001;20130409;7,8;;9,1;8,1;210;79
75114001;20130410;4,0;;10,7;6,7;240;77
75114001;20130411;1,0;;12,0;6,2;200;76
75114001;20130412;4,0;;11,1;8,9;210;73
75114001;20130413;2,2;303;11,3;6,0;190;79
75114001;20130414;0,0;0;19,2;7,4;170;51
75114001;20130415;0,0;51;16,9;5,1;230;56
75114001;20130416;0,0;2;15,9;7,1;200;57
75114001;20130417;0,0;0;19,2;5,0;150;51
75114001;20130418;0,0;1;14,6;7,0;240;51
75114001;20130419;1,4;95;9,6;7,3;360;67
75114001;20130420;0,0;;9,5;;;56
75114001;20130421;0,0;0;10,9;;;47
75114001;20130422;0,0;;10,8;3,7;310;52
75114001;20130423;0,0;0;13,5;5,0;240;63
75114001;20130424;0,0;0;17,5;4,0;210;57
75114001;20130425;0,0;0;19,9;3,7;160;51
75114001;20130426;0,6;252;12,5;7,7;350;70
75114001;20130427;0,0;0;9,1;6,5;20;56
75114001;20130428;0,0;112;8,5;6,2;360;60
75114001;20130429;0,0;0;10,8;6,1;360;53
75114001;20130430;3,8;254;10,2;7,5;50;62
75114001;20130501;6,4;165;11,5;5,6;30;82
75114001;20130502;0,0;0;13,6;4,6;360;76
75114001;20130503;0,0;0;13,1;5,7;310;63
75114001;20130504;0,0;0;12,9;4,9;310;62
75114001;20130505;0,0;0;15,3;4,1;360;57
75114001;20130506;4,6;140;13,8;4,0;360;68
75114001;20130507;0,4;37;16,5;3,1;190;63
75114001;20130508;2,2;128;16,2;5,4;200;76
75114001;20130509;0,0;0;13,9;5,9;210;57
75114001;20130510;0,2;11;12,1;5,8;240;68
75114001;20130511;0,2;205;13,4;7,1;240;61
75114001;20130512;0,0;139;12,4;5,8;310;57
75114001;20130513;0,0;3;13,9;6,1;240;66
75114001;20130514;1,2;284;12,7;5,9;190;61
75114001;20130515;1,0;233;12,6;6,4;210;62
75114001;20130516;0,8;106;11,5;3,8;150;76
75114001;20130517;0,0;0;12,6;5,9;20;68
75114001;20130518;4,4;332;12,4;4,6;20;74
75114001;20130519;27,4;738;12,1;3,6;20;83
75114001;20130520;25,3;1330;11,0;5,0;260;91
75114001;20130521;1,4;191;11,4;6,4;340;89
75114001;20130522;0,0;17;12,4;6,3;350;67
75114001;20130523;3,4;174;9,0;8,8;310;67
75114001;20130524;7,4;504;6,8;5,2;240;82
75114001;20130525;1,0;28;10,4;6,5;360;66
75114001;20130526;0,0;0;12,0;5,9;340;59
75114001;20130527;0,6;84;14,6;4,0;170;53
75114001;20130528;2,8;240;12,5;4,7;190;73
75114001;20130529;5,6;448;11,8;5,8;360;67
75114001;20130530;14,9;345;12,1;4,5;350;86
75114001;20130531;0,0;0;13,7;6,3;320;79
75114001;20130601;0,0;2;16,2;7,1;320;67
75114001;20130602;0,0;0;14,4;6,3;20;58
75114001;20130603;0,0;0;13,0;6,6;30;64
75114001;20130604;0,0;0;14,5;5,7;30;62
75114001;20130605;0,0;0;18,7;4,9;50;58
75114001;20130606;0,0;0;21,4;4,1;90;57
75114001;20130607;0,0;0;23,5;5,8;50;45
75114001;20130608;4,4;236;20,5;6,9;30;64
75114001;20130609;1,4;326;13,8;5,3;10;86
75114001;20130610;0,0;0;15,8;4,5;360;69
75114001;20130611;0,0;4;17,3;4,2;220;74
75114001;20130612;0,2;56;18,8;6,0;210;79
75114001;20130613;6,2;321;15,6;5,4;240;81
75114001;20130614;0,0;0;16,2;5,1;160;61
75114001;20130615;0,0;0;16,5;6,8;230;59
75114001;20130616;0,0;17;19,1;3,7;170;54
75114001;20130617;23,0;387;19,8;7,9;250;76
75114001;20130618;1,4;83;24,0;4,5;350;64
75114001;20130619;11,4;267;20,6;7,0;220;80
75114001;20130620;11,0;387;18,9;5,2;210;82
75114001;20130621;0,0;0;17,1;5,7;210;77
75114001;20130622;0,0;32;16,5;7,6;210;75
75114001;20130623;1,8;121;15,0;7,0;240;71
75114001;20130624;0,0;0;14,3;5,7;320;63
75114001;20130625;0,0;0;14,9;4,9;340;59
75114001;20130626;0,0;23;16,4;5,1;340;55
75114001;20130627;2,4;349;16,4;5,0;300;60
75114001;20130628;0,6;236;15,4;4,0;230;81
75114001;20130629;0,2;43;17,1;6,6;300;67
75114001;20130630;0,0;0;19,4;3,3;230;60
75114001;20130701;0,0;0;19,6;3,8;320;69
75114001;20130702;0,6;156;20,9;6,2;230;63
75114001;20130703;0,8;107;16,6;5,7;220;79
75114001;20130704;0,2;0;17,5;3,4;240;74
75114001;20130705;0,0;0;19,9;4,6;360;69
75114001;20130706;0,0;0;22,3;4,8;40;64
75114001;20130707;0,0;0;24,4;6,4;50;58
75114001;20130708;0,0;;24,0;6,8;360;56
75114001;20130709;0,0;0;23,9;5,9;360;59
75114001;20130710;0,0;0;21,6;7,4;360;62
75114001;20130711;0,0;0;17,6;6,8;30;63
75114001;20130712;0,0;0;18,8;5,5;360;62
75114001;20130713;0,0;0;19,0;5,7;360;65
75114001;20130714;0,0;0;22,9;4,6;30;56
75114001;20130715;0,0;0;24,9;3,5;340;55
75114001;20130716;0,0;0;24,5;4,8;10;51
75114001;20130717;0,0;0;24,8;6,0;360;53
75114001;20130718;0,0;0;24,7;6,3;20;58
75114001;20130719;0,0;0;25,7;6,9;20;53
75114001;20130720;0,0;0;25,4;5,7;30;53
75114001;20130721;0,0;0;27,3;3,8;360;48
75114001;20130722;0,0;0;28,5;4,8;320;45
75114001;20130723;14,5;132;25,7;7,5;230;58
75114001;20130724;1,6;38;23,4;4,4;360;66
75114001;20130725;5,0;167;25,4;4,7;210;53
75114001;20130726;20,1;148;25,1;6,2;180;66
75114001;20130727;0,0;9;24,7;6,9;230;66
75114001;20130728;1,6;;21,3;6,6;220;63
75114001;20130729;3,4;17;20,5;6,3;220;68
75114001;20130730;0,0;0;20,6;6,8;200;69
75114001;20130731;0,0;1;22,8;4,7;170;68
75114001;20130801;0,0;0;27,4;5,1;140;53
75114001;20130802;0,0;15;27,4;6,4;160;51
75114001;20130803;0,0;0;22,0;6,0;230;50
75114001;20130804;0,0;0;22,8;4,5;200;44
75114001;20130805;0,2;17;23,8;6,2;190;51
75114001;20130806;7,0;182;21,2;4,9;280;59
75114001;20130807;6,7;306;18,6;4,6;340;81
75114001;20130808;0,0;0;19,5;4,8;350;62
75114001;20130809;0,0;0;20,3;5,7;240;62
75114001;20130810;0,0;0;18,3;4,5;310;57
75114001;20130811;0,0;0;19,1;4,2;220;57
75114001;20130812;0,0;0;19,1;5,7;310;61
75114001;20130813;0,0;0;17,3;4,8;300;56
75114001;20130814;0,0;0;18,8;2,9;10;54
75114001;20130815;0,0;0;21,5;3,3;150;54
75114001;20130816;0,0;6;22,8;7,0;310;51
75114001;20130817;0,2;37;22,2;6,1;220;61
75114001;20130818;1,4;79;21,0;5,9;180;74
75114001;20130819;0,0;0;19,2;6,0;310;61
75114001;20130820;0,0;0;19,6;3,7;50;53
75114001;20130821;0,0;0;21,5;3,8;30;47
75114001;20130822;0,0;0;22,7;5,5;40;47
75114001;20130823;0,0;25;23,7;3,2;220;46
75114001;20130824;12,2;494;19,2;5,3;260;66
75114001;20130825;8,9;516;13,5;4,6;230;92
75114001;20130826;0,2;28;18,1;7,1;30;71
75114001;20130827;0,6;80;18,9;5,4;330;70
75114001;20130828;0,0;0;19,5;4,3;350;62
75114001;20130829;0,2;0;19,1;4,4;350;62
75114001;20130830;0,0;6;19,7;3,6;320;59
75114001;20130831;0,0;0;19,4;6,0;360;69
75114001;20130901;0,0;0;16,8;4,4;10;50
75114001;20130902;0,0;0;18,2;4,1;310;60
75114001;20130903;0,0;0;20,6;3,0;360;59
75114001;20130904;0,0;0;23,9;3,3;130;56
75114001;20130905;0,0;;25,1;3,9;210;52
75114001;20130906;1,8;116;19,4;3,9;230;68
75114001;20130907;0,0;0;17,1;3,7;190;51
75114001;20130908;0,0;0;17,7;4,3;230;47
75114001;20130909;20,1;431;14,5;7,1;300;80
75114001;20130910;0,0;141;14,7;6,6;300;69
75114001;20130911;0,2;121;14,1;6,2;300;76
75114001;20130912;0,0;31;14,7;3,2;230;83
75114001;20130913;4,8;341;16,0;3,6;170;93
75114001;20130914;9,2;762;14,6;5,7;360;91
75114001;20130915;1,6;175;14,9;6,7;200;69
75114001;20130916;2,6;130;12,8;7,1;310;76
75114001;20130917;3,4;199;13,4;7,1;230;81
75114001;20130918;3,8;114;15,4;6,9;250;78
75114001;20130919;0,0;10;14,2;5,6;220;70
75114001;20130920;0,0;0;16,3;3,6;310;68
75114001;20130921;0,0;0;16,5;2,8;340;70
75114001;20130922;0,0;0;18,3;3,3;10;77
75114001;20130923;0,0;0;18,8;3,9;50;69
75114001;20130924;0,0;0;18,0;2,6;80;72
75114001;20130925;0,0;4;19,3;3,2;230;71
75114001;20130926;0,0;17;19,1;4,4;40;72
75114001;20130927;0,2;58;18,8;4,4;70;70
75114001;20130928;0,4;72;18,7;5,9;70;77
75114001;20130929;1,4;57;17,8;3,7;100;86
75114001;20130930;0,0;0;16,7;3,2;80;83
75114001;20131001;0,0;5;16,8;3,2;90;78
75114001;20131002;0,0;0;17,8;3,2;130;80
75114001;20131003;9,5;118;19,1;5,1;190;79
75114001;20131004;0,0;3;18,5;4,7;200;84
75114001;20131005;0,0;0;16,9;5,3;300;77
75114001;20131006;0,0;0;16,4;3,1;310;74
75114001;20131007;0,0;0;16,2;3,3;40;69
75114001;20131008;0,0;0;16,4;3,7;310;71
75114001;20131009;3,4;192;15,1;5,1;230;82
75114001;20131010;0,4;148;10,2;7,5;330;73
75114001;20131011;0,6;201;9,7;4,8;290;77
75114001;20131012;0,0;0;9,2;4,2;80;79
75114001;20131013;0,0;0;9,4;6,3;200;76
75114001;20131014;0,2;50;11,9;5,0;180;80
75114001;20131015;0,0;0;12,4;3,9;240;80
75114001;20131016;5,2;262;11,8;5,0;140;89
75114001;20131017;0,0;0;14,0;6,1;240;82
75114001;20131018;0,0;0;12,2;4,1;140;89
75114001;20131019;1,0;27;15,0;6,4;190;86
75114001;20131020;8,1;139;15,2;5,6;160;89
75114001;20131021;0,0;57;16,4;4,4;140;85
75114001;20131022;0,4;97;17,5;6,3;190;80
75114001;20131023;0,0;5;16,8;6,5;200;75
75114001;20131024;0,8;135;14,4;3,9;100;87
75114001;20131025;2,4;194;16,4;5,1;180;91
75114001;20131026;2,4;57;16,9;5,9;200;89
75114001;20131027;7,8;492;15,0;8,7;230;80
75114001;20131028;0,8;111;14,3;9,1;200;74
75114001;20131029;0,0;0;10,4;6,5;230;75
75114001;20131030;0,0;0;9,4;3,5;210;78
75114001;20131031;0,4;222;9,9;5,1;190;77
75114001;20131101;12,4;915;9,7;6,2;160;94
75114001;20131102;2,0;153;13,6;6,3;200;86
75114001;20131103;5,6;498;10,4;7,7;180;75
75114001;20131104;0,8;62;10,3;8,9;190;82
75114001;20131105;1,8;731;8,9;6,3;240;86
75114001;20131106;0,2;100;14,1;6,5;230;86
75114001;20131107;7,2;588;14,6;6,4;200;87
75114001;20131108;3,2;212;11,6;8,2;230;91
75114001;20131109;24,5;545;8,4;7,3;190;88
75114001;20131110;0,2;48;7,9;7,9;310;78
75114001;20131111;0,0;0;7,0;4,8;160;78
75114001;20131112;1,0;589;9,0;6,8;360;90
75114001;20131113;0,2;0;8,1;6,0;360;82
75114001;20131114;3,2;248;6,8;8,2;300;85
